"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1960","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1465","","","t","0"
"1961","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","960","","","t","0"
"1962","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1715","","","t","0"
"1963","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1850","","","t","0"
"1964","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1555","","","t","0"
"1965","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1835","","","t","0"
"1966","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1785","","","t","0"
"1967","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1460","","","t","0"
"1968","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1780","","","t","0"
"1969","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1880","","","t","0"
"1970","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2005","","","t","0"
"1971","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2065","","","t","0"
"1972","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1945","","","t","0"
"1973","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1965","","","t","0"
"1974","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1570","","","t","0"
"1975","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1885","","","t","0"
"1976","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2105","","","t","0"
"1977","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2095","","","t","0"
"1978","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1995","","","t","0"
"1979","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1890","","","t","0"
"1980","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2015","","","t","0"
"1981","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2080","","","t","0"
"1982","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2300","","","t","0"
"1983","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2030","","","t","0"
"1984","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","1830","","","t","0"
"1985","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2090","","","t","0"
"1986","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"1987","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2400","","","t","0"
"1988","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2200","","","t","0"
"1989","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2000","","","t","0"
"1990","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2300","","","t","0"
"1991","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2100","","","t","0"
"1992","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2200","","","t","0"
"1993","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2700","","","t","0"
"1994","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2500","","","t","0"
"1995","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2400","","","t","0"
"1996","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"1997","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2300","","","t","0"
"1998","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2500","","","t","0"
"1999","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"2000","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"2001","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2100","","","t","0"
"2002","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2000","","","t","0"
"2003","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2300","","","t","0"
"2004","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2800","","","t","0"
"2005","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"2006","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2500","","","t","0"
"2007","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2600","","","t","0"
"2008","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3000","","","t","0"
"2009","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3100","","","t","0"
"2010","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2800","","","t","0"
"2011","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3000","","","t","0"
"2012","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","2900","","","t","0"
"2013","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3600","","","t","0"
"2014","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3300","","","t","0"
"2015","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3400","","","t","0"
"2016","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3600","","","t","0"
"2017","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","3600","","","t","0"
"2018","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Oats","Kilograms per hectare","193","units","0","v115114382","8.18.5","","..","","t","0"
"1920","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1921","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1922","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1923","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1924","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1925","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1926","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1927","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1928","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1929","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1930","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1931","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1932","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1933","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1934","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1935","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1936","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1937","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1938","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1939","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1940","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1941","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1942","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1943","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1944","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1945","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1946","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1947","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1948","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1949","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1950","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1951","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1952","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1953","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1954","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1955","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1956","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1957","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1958","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1959","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1960","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1961","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1962","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1963","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1964","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1965","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1966","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1967","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1968","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1969","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1970","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1971","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1972","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1973","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1974","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1975","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1976","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1977","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1978","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1979","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1980","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1981","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1982","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1983","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1984","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1985","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1986","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1987","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1988","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1989","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1990","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1991","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1992","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1993","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1994","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1995","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1996","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1997","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1998","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1999","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2000","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2001","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2002","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2003","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2004","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2005","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2006","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2007","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2008","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2009","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"2010","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2100","","","t","0"
"2011","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","1800","","","t","0"
"2012","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2300","","","t","0"
"2013","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2400","","","t","0"
"2014","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2000","","","t","0"
"2015","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2300","","","t","0"
"2016","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2700","","","t","0"
"2017","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","2200","","","t","0"
"2018","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Soybeans","Kilograms per hectare","193","units","0","v115114386","8.18.15","","..","","t","0"
"1920","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1921","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1922","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1923","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1924","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1925","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1926","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1927","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1928","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1929","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1930","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1931","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1932","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1933","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1934","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1935","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1936","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1937","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1938","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1939","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1940","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1941","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1942","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
"1943","Prairie Provinces","2016A00014","Average yield (kilograms per hectare)","Sunflower seed","Kilograms per hectare","193","units","0","v115114388","8.18.31","","..","","t","0"
