"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Alberta","2016A000248","Production (metric tonnes)","Canola","Metric tonnes","214","units","0","v80488647","53.10.3","6157500","","","","0"
"2017","Alberta","2016A000248","Production (metric tonnes)","Canola","Metric tonnes","214","units","0","v80488647","53.10.3","6826600","","","","0"
"2018","Alberta","2016A000248","Production (metric tonnes)","Canola","Metric tonnes","214","units","0","v80488647","53.10.3","5870600","","","","0"
"2019","Alberta","2016A000248","Production (metric tonnes)","Canola","Metric tonnes","214","units","0","v80488647","53.10.3","5320100","","","","0"
"2020","Alberta","2016A000248","Production (metric tonnes)","Canola","Metric tonnes","214","units","0","v80488647","53.10.3","5212100","","","","0"
"1976","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1977","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1978","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1979","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1980","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1981","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1982","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1983","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1984","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1985","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1986","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1987","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1988","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1989","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1990","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1991","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1992","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1993","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1994","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1995","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1996","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1997","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1998","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"1999","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2000","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2001","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","20500","","","","0"
"2002","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","15900","","","","0"
"2003","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","13200","","","","0"
"2004","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","8600","","","","0"
"2005","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","19600","","","","0"
"2006","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","26000","","","","0"
"2007","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","26700","","","","0"
"2008","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2009","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","18100","","","","0"
"2010","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2011","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","10400","","","","0"
"2012","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","16200","","","","0"
"2013","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2014","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2015","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2016","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2017","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","","..","","","0"
"2018","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","34600","","","","0"
"2019","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","27000","","","","0"
"2020","Alberta","2016A000248","Production (metric tonnes)","Chick peas","Metric tonnes","214","units","0","v80488648","53.10.4","37200","","","","0"
"1976","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1977","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1978","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1979","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1980","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1981","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1982","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1983","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1984","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1985","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1986","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","","..","","","0"
"1987","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","24500","","","","0"
"1988","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","20700","","","","0"
"1989","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","29500","","","","0"
"1990","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","34500","","","","0"
"1991","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","30500","","","","0"
"1992","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","20100","","","","0"
"1993","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","32100","","","","0"
"1994","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","36300","","","","0"
"1995","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","51100","","","","0"
"1996","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","29000","","","","0"
"1997","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","50600","","","","0"
"1998","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","39700","","","","0"
"1999","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","44800","","","","0"
"2000","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","13800","","","","0"
"2001","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","9900","","","","0"
"2002","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","19100","","","","0"
"2003","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","38800","","","","0"
"2004","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","51200","","","","0"
"2005","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","31100","","","","0"
"2006","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","25600","","","","0"
"2007","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","29500","","","","0"
"2008","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","37200","","","","0"
"2009","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","47700","","","","0"
"2010","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","47700","","","","0"
"2011","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","26800","","","","0"
"2012","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","35900","","","","0"
"2013","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","37200","","","","0"
"2014","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","59400","","","","0"
"2015","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","31900","","","","0"
"2016","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","73300","","","","0"
"2017","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","27100","","","","0"
"2018","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","36700","","","","0"
"2019","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","27600","","","","0"
"2020","Alberta","2016A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v80488651","53.10.8","36500","","","","0"
"1976","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1977","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1978","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1979","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1980","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1981","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1982","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1983","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1984","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1985","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1986","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1987","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1988","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1989","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1990","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1991","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1992","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"1993","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","2300","","","","0"
"1994","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","4500","","","","0"
"1995","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","4300","","","","0"
"1996","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","1500","","","","0"
"1997","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","3200","","","","0"
"1998","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","4300","","","","0"
"1999","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","3600","","","","0"
"2000","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","5100","","","","0"
"2001","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","2800","","","","0"
"2002","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","4100","","","","0"
"2003","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","2000","","","","0"
"2004","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","1800","","","","0"
"2005","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2006","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2007","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2008","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2009","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2010","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2011","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2012","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2013","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2014","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2015","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2016","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2017","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","..","","","0"
"2018","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","F","","","0"
"2019","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","4000","","","","0"
"2020","Alberta","2016A000248","Production (metric tonnes)","Sunflower seed","Metric tonnes","214","units","0","v80488657","53.10.16","","F","","","0"
"1976","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","4953000","","","","0"
"1977","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","3239000","","","","0"
"1978","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","4136000","","","","0"
"1979","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","4028000","","","","0"
"1980","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5389000","","","","0"
"1981","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6221000","","","","0"
"1982","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5988000","","","","0"
"1983","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6804000","","","","0"
"1984","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","4883000","","","","0"
"1985","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","4899000","","","","0"
"1986","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7212300","","","","0"
"1987","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5796600","","","","0"
"1988","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5233400","","","","0"
"1989","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6457400","","","","0"
"1990","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6994800","","","","0"
"1991","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7772700","","","","0"
"1992","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6327600","","","","0"
"1993","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7620200","","","","0"
"1994","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5592700","","","","0"
"1995","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7266500","","","","0"
"1996","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7789100","","","","0"
"1997","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6839300","","","","0"
"1998","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6752300","","","","0"
"1999","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8219200","","","","0"
"2000","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7123700","","","","0"
"2001","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","5864900","","","","0"
"2002","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","3522400","","","","0"
"2003","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6429600","","","","0"
"2004","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7571400","","","","0"
"2005","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8371400","","","","0"
"2006","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7503400","","","","0"
"2007","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","6076100","","","","0"
"2008","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8736200","","","","0"
"2009","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","7440700","","","","0"
"2010","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8201300","","","","0"
"2011","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8839600","","","","0"
"2012","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8368800","","","","0"
"2013","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","11329000","","","","0"
"2014","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","9372800","","","","0"
"2015","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","8290000","","","","0"
"2016","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","10106700","","","","0"
"2017","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","9980100","","","","0"
"2018","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","10006000","","","","0"
"2019","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","10263200","","","","0"
"2020","Alberta","2016A000248","Production (metric tonnes)","Wheat, all","Metric tonnes","214","units","0","v80488658","53.10.18","11041000","","","","0"
"1976","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1977","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1978","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1979","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1980","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1981","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1982","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1983","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1984","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1985","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1986","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1987","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1988","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1989","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1990","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","","..","","","0"
"1991","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","43200","","","","0"
"1992","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","38400","","","","0"
"1993","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","32400","","","","0"
"1994","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","26300","","","","0"
"1995","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","28300","","","","0"
"1996","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","44500","","","","0"
"1997","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","38400","","","","0"
"1998","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","40500","","","","0"
"1999","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","34400","","","","0"
"2000","British Columbia","2016A000259","Seeded area (hectares)","Barley","Hectares","149","units","0","v80489773","62.2.1","34400","","","","0"
